Sec,beauty
1,0.0487804878048781
2,0.146341463414634
3,0.24390243902439
4,0.75609756097561
5,0.975609756097561
6,1.14634146341463
7,1.39024390243902
8,1.41463414634146
9,1.53658536585366
10,1.60975609756098
11,1.65853658536585
12,1.68292682926829
13,1.70731707317073
14,1.70731707317073
15,1.70731707317073
16,1.70731707317073
17,1.73170731707317
18,1.70731707317073
19,1.70731707317073
20,1.73170731707317
21,1.75609756097561
22,1.8780487804878
23,2
24,2.04878048780488
25,2.1219512195122
26,2.14634146341463
27,2.17073170731707
28,2.24390243902439
29,2.21951219512195
30,2.21951219512195
31,2.29268292682927
32,2.31707317073171
33,2.34146341463415
34,2.31707317073171
35,2.34146341463415
36,2.46341463414634
37,2.68292682926829
38,2.70731707317073
39,2.73170731707317
40,2.75609756097561
41,2.75609756097561
42,2.75609756097561
43,2.75609756097561
44,2.78048780487805
45,2.78048780487805
46,2.80487804878049
47,2.80487804878049
48,2.80487804878049
49,2.78048780487805
50,2.78048780487805
51,2.78048780487805
52,2.80487804878049
53,2.78048780487805
54,2.78048780487805
55,2.82926829268293
56,2.80487804878049
57,2.80487804878049
58,2.78048780487805
59,2.78048780487805
60,2.78048780487805
61,2.75609756097561
62,2.78048780487805
63,2.75609756097561
64,2.75609756097561
65,2.75609756097561
66,2.75609756097561
67,2.75609756097561
68,2.68292682926829
69,2.68292682926829
70,2.65853658536585
71,2.58536585365854
72,2.60975609756098
73,2.65853658536585
74,2.65853658536585
75,2.68292682926829
76,2.68292682926829
77,2.73170731707317
78,2.80487804878049
79,2.85365853658537
80,2.85365853658537
81,2.82926829268293
82,2.80487804878049
83,2.78048780487805
84,2.78048780487805
85,2.73170731707317
86,2.70731707317073
87,2.60975609756098
88,2.60975609756098
89,2.60975609756098
90,2.60975609756098
91,2.53658536585366
92,2.58536585365854
93,2.5609756097561
94,2.48780487804878
95,2.46341463414634
96,2.4390243902439
97,2.34146341463415
98,2.26829268292683
99,2.24390243902439
100,2.21951219512195
101,2.14634146341463
102,2.07317073170732
103,1.95121951219512
104,1.8780487804878
105,1.80487804878049
106,1.78048780487805
107,1.65853658536585
108,1.63414634146341
109,1.5609756097561
110,1.53658536585366
111,1.48780487804878
112,1.4390243902439
113,1.46341463414634
114,1.4390243902439
115,1.4390243902439
116,1.36585365853659
117,1.31707317073171
118,1.29268292682927
119,1.31707317073171
120,1.4390243902439
121,1.39024390243902
122,1.39024390243902
123,1.39024390243902
124,1.39024390243902
125,1.39024390243902
126,1.39024390243902
127,1.39024390243902
128,1.39024390243902
129,1.39024390243902
130,1.39024390243902
131,1.39024390243902
132,1.39024390243902
133,1.39024390243902
134,1.39024390243902
135,1.39024390243902
136,1.39024390243902
137,1.39024390243902
138,1.39024390243902
139,1.39024390243902
140,1.39024390243902
141,1.39024390243902
142,1.39024390243902
143,1.39024390243902
144,1.39024390243902
145,1.39024390243902
146,1.39024390243902
147,1.39024390243902
148,1.39024390243902
149,1.39024390243902
150,1.39024390243902
151,1.39024390243902
152,1.39024390243902
153,1.39024390243902
154,1.39024390243902
155,1.39024390243902
156,1.39024390243902
157,1.39024390243902
158,1.39024390243902
159,1.39024390243902
160,1.39024390243902
161,1.39024390243902
162,1.39024390243902
163,1.39024390243902
164,1.39024390243902
165,1.39024390243902
166,1.39024390243902
167,1.39024390243902
168,1.39024390243902
169,1.39024390243902
170,1.39024390243902
171,1.39024390243902
172,1.39024390243902
173,1.39024390243902
174,1.39024390243902
175,1.39024390243902
176,1.39024390243902
177,1.39024390243902
178,1.39024390243902
179,1.39024390243902
180,1.39024390243902
181,1.39024390243902
182,1.39024390243902
183,1.39024390243902
184,1.39024390243902
185,1.39024390243902
186,1.39024390243902
