Sec,touched
1,0.0192307692307692
2,0.0769230769230769
3,0.173076923076923
4,0.326923076923077
5,0.384615384615385
6,0.403846153846154
7,0.442307692307692
8,0.519230769230769
9,0.538461538461538
10,0.653846153846154
11,0.673076923076923
12,0.673076923076923
13,0.711538461538462
14,0.75
15,0.769230769230769
16,0.769230769230769
17,0.788461538461538
18,0.807692307692308
19,0.807692307692308
20,0.807692307692308
21,0.807692307692308
22,0.807692307692308
23,0.788461538461538
24,0.826923076923077
25,0.865384615384615
26,0.884615384615385
27,0.980769230769231
28,0.980769230769231
29,1
30,1
31,1.03846153846154
32,1.11538461538462
33,1.13461538461538
34,1.17307692307692
35,1.21153846153846
36,1.23076923076923
37,1.25
38,1.28846153846154
39,1.28846153846154
40,1.30769230769231
41,1.38461538461538
42,1.40384615384615
43,1.42307692307692
44,1.46153846153846
45,1.46153846153846
46,1.42307692307692
47,1.42307692307692
48,1.42307692307692
49,1.44230769230769
50,1.44230769230769
51,1.44230769230769
52,1.40384615384615
53,1.42307692307692
54,1.42307692307692
55,1.42307692307692
56,1.44230769230769
57,1.42307692307692
58,1.36538461538462
59,1.36538461538462
60,1.38461538461538
61,1.34615384615385
62,1.30769230769231
63,1.30769230769231
64,1.26923076923077
65,1.25
66,1.28846153846154
67,1.28846153846154
68,1.26923076923077
69,1.25
70,1.26923076923077
71,1.25
72,1.23076923076923
73,1.19230769230769
74,1.19230769230769
75,1.17307692307692
76,1.13461538461538
77,1.11538461538462
78,1.07692307692308
79,1.05769230769231
80,1.07692307692308
81,1.07692307692308
82,1.07692307692308
83,1.07692307692308
84,1.05769230769231
85,1.07692307692308
86,1.17307692307692
87,1.21153846153846
88,1.28846153846154
89,1.28846153846154
90,1.28846153846154
91,1.28846153846154
92,1.30769230769231
93,1.32692307692308
94,1.36538461538462
95,1.38461538461538
96,1.38461538461538
97,1.38461538461538
98,1.38461538461538
99,1.46153846153846
100,1.5
101,1.5
102,1.51923076923077
103,1.53846153846154
104,1.57692307692308
105,1.57692307692308
106,1.57692307692308
107,1.59615384615385
108,1.59615384615385
109,1.57692307692308
110,1.57692307692308
111,1.53846153846154
112,1.53846153846154
113,1.51923076923077
114,1.5
115,1.44230769230769
116,1.44230769230769
117,1.44230769230769
118,1.42307692307692
119,1.46153846153846
120,1.53846153846154
121,1.61538461538462
122,1.67307692307692
123,1.67307692307692
124,1.71153846153846
125,1.75
126,1.80769230769231
127,1.82692307692308
128,1.80769230769231
129,1.80769230769231
130,1.84615384615385
131,1.82692307692308
132,1.82692307692308
133,1.84615384615385
134,1.84615384615385
135,1.84615384615385
136,1.82692307692308
137,1.78846153846154
138,1.76923076923077
139,1.76923076923077
140,1.76923076923077
141,1.76923076923077
142,1.76923076923077
143,1.76923076923077
144,1.76923076923077
145,1.76923076923077
146,1.76923076923077
147,1.76923076923077
148,1.76923076923077
149,1.76923076923077
150,1.76923076923077
151,1.76923076923077
152,1.76923076923077
153,1.76923076923077
154,1.76923076923077
155,1.76923076923077
156,1.76923076923077
157,1.76923076923077
158,1.76923076923077
159,1.76923076923077
160,1.76923076923077
161,1.76923076923077
162,1.76923076923077
163,1.76923076923077
164,1.76923076923077
165,1.76923076923077
166,1.76923076923077
167,1.76923076923077
168,1.76923076923077
169,1.76923076923077
170,1.76923076923077
171,1.76923076923077
172,1.76923076923077
173,1.76923076923077
174,1.76923076923077
175,1.76923076923077
176,1.76923076923077
177,1.76923076923077
178,1.76923076923077
179,1.76923076923077
180,1.76923076923077
181,1.76923076923077
182,1.76923076923077
183,1.76923076923077
184,1.76923076923077
185,1.76923076923077
186,1.76923076923077
